"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2003-10","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.4","","","","1"
"2003-11","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.7","","","","1"
"2003-12","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.4","","","","1"
"2004-01","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.7","","","","1"
"2004-02","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.6","","","","1"
"2004-03","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.6","","","","1"
"2004-04","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.4","","","","1"
"2004-05","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.4","","","","1"
"2004-06","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.0","","","","1"
"2004-07","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.8","","","","1"
"2004-08","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.8","","","","1"
"2004-09","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.2","","","","1"
"2004-10","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.5","","","","1"
"2004-11","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.2","","","","1"
"2004-12","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.8","","","","1"
"2005-01","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.2","","","","1"
"2005-02","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.5","","","","1"
"2005-03","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.7","","","","1"
"2005-04","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.5","","","","1"
"2005-05","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.0","","","","1"
"2005-06","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.4","","","","1"
"2005-07","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.7","","","","1"
"2005-08","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.0","","","","1"
"2005-09","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.6","","","","1"
"2005-10","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.5","","","","1"
"2005-11","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.1","","","","1"
"2005-12","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.0","","","","1"
"2006-01","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.3","","","","1"
"2006-02","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.0","","","","1"
"2006-03","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.3","","","","1"
"2006-04","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.9","","","","1"
"2006-05","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.7","","","","1"
"2006-06","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.3","","","","1"
"2006-07","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.5","","","","1"
"2006-08","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.8","","","","1"
"2006-09","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.5","","","","1"
"2006-10","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.4","","","","1"
"2006-11","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.1","","","","1"
"2006-12","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.4","","","","1"
"2007-01","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.1","","","","1"
"2007-02","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.2","","","","1"
"2007-03","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.6","","","","1"
"2007-04","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.2","","","","1"
"2007-05","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.9","","","","1"
"2007-06","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.2","","","","1"
"2007-07","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.3","","","","1"
"2007-08","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.3","","","","1"
"2007-09","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","3.9","","","","1"
"2007-10","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.2","","","","1"
"2007-11","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.6","","","","1"
"2007-12","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.2","","","","1"
"2008-01","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.9","","","","1"
"2008-02","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.7","","","","1"
"2008-03","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.2","","","","1"
"2008-04","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.9","","","","1"
"2008-05","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.2","","","","1"
"2008-06","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.9","","","","1"
"2008-07","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.9","","","","1"
"2008-08","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.0","","","","1"
"2008-09","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","4.9","","","","1"
"2008-10","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.0","","","","1"
"2008-11","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.9","","","","1"
"2008-12","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.4","","","","1"
"2009-01","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","7.6","","","","1"
"2009-02","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","8.7","","","","1"
"2009-03","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","9.4","","","","1"
"2009-04","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","9.1","","","","1"
"2009-05","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","8.0","","","","1"
"2009-06","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","7.3","","","","1"
"2009-07","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","7.3","","","","1"
"2009-08","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","7.4","","","","1"
"2009-09","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.9","","","","1"
"2009-10","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.7","","","","1"
"2009-11","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","7.3","","","","1"
"2009-12","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","7.8","","","","1"
"2010-01","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","8.7","","","","1"
"2010-02","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","8.5","","","","1"
"2010-03","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","8.5","","","","1"
"2010-04","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","8.0","","","","1"
"2010-05","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","7.4","","","","1"
"2010-06","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.7","","","","1"
"2010-07","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","7.2","","","","1"
"2010-08","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","7.2","","","","1"
"2010-09","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.2","","","","1"
"2010-10","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.2","","","","1"
"2010-11","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.5","","","","1"
"2010-12","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.8","","","","1"
"2011-01","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","7.5","","","","1"
"2011-02","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","7.6","","","","1"
"2011-03","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","8.4","","","","1"
"2011-04","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","8.0","","","","1"
"2011-05","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.8","","","","1"
"2011-06","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.2","","","","1"
"2011-07","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.0","","","","1"
"2011-08","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","6.2","","","","1"
"2011-09","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.4","","","","1"
"2011-10","Canada","2016A000011124","Unemployment rate","Males","45 to 64 years","Percentage","242","units","0","v19650604","1.8.2.22","5.2","","","","1"
